"trackID","endTime","artistName","trackName","msPlayed","isPodcast"
"null","2021-09-10 12:58","Data Hackers","Como criar um time de Data Science",3522649,"Yes"
"74QzobuYWH5BHMTrW9X7Yu","2021-09-10 23:33","Queen","A Kind Of Magic",10950,"No"
"59xNhKR4abaCKdHzIxTApc","2021-09-10 23:37","Queen","Too Much Love Will Kill You",258800,"No"
"6cFZ4PLC19taNlpl9pbGMf","2021-09-10 23:42","Queen","Somebody To Love",307360,"No"
"5K7JrTWUDr7R0paSy4rVYh","2021-09-10 23:47","Queen","You Don't Fool Me",322666,"No"
"7Lyci2dYU5I7Rgl1Gxgc7q","2021-09-10 23:52","Queen","Heaven For Everyone",277600,"No"
"4ySzMx9MJDmPQyjdXuNP3s","2021-09-10 23:52","Queen","Las Palabras De Amor",19713,"No"
"null","2021-09-11 13:53","Data Hackers","Mulheres em Data Science",841,"Yes"
"4ySzMx9MJDmPQyjdXuNP3s","2021-09-11 13:57","Queen","Las Palabras De Amor",249650,"No"
"5fwDeXiddBrFU3zjTKsiZq","2021-09-11 14:01","Brian May","Driven By You",249521,"No"
"7M8uS1GRmHVZShFuaGKaY4","2021-09-11 14:02","Freddie Mercury","Living on My Own",33748,"No"
"null","2021-09-11 16:02","Data Hackers","Mulheres em Data Science",3873307,"Yes"
"null","2021-09-11 16:09","Data Hackers","Mulheres em Data Science",388780,"Yes"
"null","2021-09-11 16:09","Data Hackers","Tendências de Data Science para 2019",1031,"Yes"
"13xg3nvQZajbPIi4GtoegH","2021-09-11 16:10","Queen","Party",22776,"No"
"5K7JrTWUDr7R0paSy4rVYh","2021-09-11 16:15","Queen","You Don't Fool Me",322560,"No"
"7Lyci2dYU5I7Rgl1Gxgc7q","2021-09-11 16:20","Queen","Heaven For Everyone",277420,"No"
"4ySzMx9MJDmPQyjdXuNP3s","2021-09-11 16:24","Queen","Las Palabras De Amor",269107,"No"
"5fwDeXiddBrFU3zjTKsiZq","2021-09-11 16:29","Brian May","Driven By You",249775,"No"
"7M8uS1GRmHVZShFuaGKaY4","2021-09-11 16:32","Freddie Mercury","Living on My Own",217143,"No"
"5xksN73zPWG6l5jyOnQBCM","2021-09-11 16:37","Queen","Let Me Live",285603,"No"
"7m1JSCGnmorA3tjtWJpDj4","2021-09-11 23:16","Freddie Mercury","The Great Pretender",204249,"No"
"0uV03rQUQn4j6HhWz7Nt2T","2021-09-11 23:33","Rush","Test for Echo",355230,"No"
"22ZNL38S5L7YukBzmdOEmh","2021-09-11 23:38","Rush","Driven",266431,"No"
"6drHXrgfLNYOJilS6FXeNr","2021-09-11 23:41","Rush","Half the World",222662,"No"
"7f0mxDL2Au3hLvhtUe4l7L","2021-09-11 23:46","Rush","The Color of Right",288558,"No"
"4zEoCyDemOOdcdF5DsSo7I","2021-09-11 23:51","Rush","Time and Motion",301037,"No"
"17HT5At90d2Pl5cXnKls4S","2021-09-11 23:52","Rush","Totem",20749,"No"
"6hyjl7z58fwPpx8273ilOC","2021-09-11 23:56","Queen","Play The Game",237428,"No"
"6cFZ4PLC19taNlpl9pbGMf","2021-09-12 00:03","Queen","Somebody To Love",473277,"No"
"6hvpwZPS3x3XSv57qYWiUR","2021-09-12 00:05","Queen","Killer Queen",119946,"No"
"4LdDKiaHx5B1VCocUY2ppn","2021-09-12 00:08","Queen","I'm In Love With My Car",123244,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-09-12 00:12","Queen","Get Down, Make Love",285841,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-09-12 00:17","Queen","Save Me",254583,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-09-12 00:22","Queen","Now I'm Here",331399,"No"
"6GT9NVRrfjQFJvanUnBP5W","2021-09-12 00:25","Queen","Dragon Attack",191534,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-09-12 00:27","Queen","Now I'm Here",112965,"No"
"1mSClObliRtgPVT399COQH","2021-09-12 00:31","Queen","Under Pressure",230008,"No"
"6WKoOXecrcYW8RmerNCxFB","2021-09-12 00:35","Queen","Keep Yourself Alive",209109,"No"
"108CEUGyglECilQb3o1jec","2021-09-12 00:38","Queen","Drum And Tympani Solo",180075,"No"
"668edfhvN0OKWx6kc1bFeb","2021-09-12 00:43","Queen","Guitar Solo",311030,"No"
"6tYYT8zNxkadSCujCdR6Ur","2021-09-12 00:45","Queen","Flash",131114,"No"
"1KUBC2Wy6DGtID7EZnO5TU","2021-09-12 00:47","Queen","The Hero",111235,"No"
"6aU0F03DR257LCPAXjtg42","2021-09-12 00:51","Queen","Crazy Little Thing Called Love",255480,"No"
"1ow6RtvSgueeJi8kpdLk3c","2021-09-12 00:54","Queen","Jailhouse Rock",152525,"No"
"6l8GvAyoUZwWDgF1e4822w","2021-09-12 00:59","Queen","Bohemian Rhapsody",328749,"No"
"5iizMR06EEjsYFFuJmxfVI","2021-09-12 01:03","Queen","Tie Your Mother Down",232721,"No"
"5Lsg8jlCoTyxRch9LvJo3E","2021-09-12 01:07","Queen","Another One Bites The Dust",240111,"No"
"51WaksrkxDnWH13oabHpJ1","2021-09-12 01:11","Queen","Sheer Heart Attack",233615,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-09-12 01:13","Queen","We Will Rock You",129235,"No"
"4kzvAGJirpZ9ethvKZdJtg","2021-09-12 01:17","Queen","We Are The Champions",207435,"No"
"76S0Oy6sFz1fg8dQP5QTpQ","2021-09-12 01:18","Queen","God Save The Queen",87487,"No"
"null","2021-09-12 14:51","Data Hackers","Tendências de Data Science para 2019",4037005,"Yes"
"3La5LAAtOfriFxZi97ybSK","2021-09-12 16:37","Queen","Let Me Entertain You",168693,"No"
"6hyjl7z58fwPpx8273ilOC","2021-09-12 16:41","Queen","Play The Game",237466,"No"
"6cFZ4PLC19taNlpl9pbGMf","2021-09-12 16:49","Queen","Somebody To Love",473306,"No"
"6hvpwZPS3x3XSv57qYWiUR","2021-09-12 16:51","Queen","Killer Queen",119933,"No"
"4LdDKiaHx5B1VCocUY2ppn","2021-09-12 16:53","Queen","I'm In Love With My Car",123333,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-09-12 16:57","Queen","Get Down, Make Love",285933,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-09-12 17:02","Queen","Save Me",254733,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-09-12 17:07","Queen","Now I'm Here",331600,"No"
"6GT9NVRrfjQFJvanUnBP5W","2021-09-12 17:10","Queen","Dragon Attack",191760,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-09-12 17:12","Queen","Now I'm Here",113106,"No"
"1mSClObliRtgPVT399COQH","2021-09-12 17:16","Queen","Under Pressure",230120,"No"
"6WKoOXecrcYW8RmerNCxFB","2021-09-12 17:20","Queen","Keep Yourself Alive",209293,"No"
"108CEUGyglECilQb3o1jec","2021-09-12 17:23","Queen","Drum And Tympani Solo",180066,"No"
"668edfhvN0OKWx6kc1bFeb","2021-09-12 17:28","Queen","Guitar Solo",311186,"No"
"6tYYT8zNxkadSCujCdR6Ur","2021-09-12 17:30","Queen","Flash",131146,"No"
"1KUBC2Wy6DGtID7EZnO5TU","2021-09-12 17:32","Queen","The Hero",111440,"No"
"6aU0F03DR257LCPAXjtg42","2021-09-12 17:36","Queen","Crazy Little Thing Called Love",255600,"No"
"1ow6RtvSgueeJi8kpdLk3c","2021-09-12 17:39","Queen","Jailhouse Rock",152600,"No"
"6l8GvAyoUZwWDgF1e4822w","2021-09-12 17:44","Queen","Bohemian Rhapsody",328933,"No"
"5iizMR06EEjsYFFuJmxfVI","2021-09-12 17:48","Queen","Tie Your Mother Down",232933,"No"
"null","2021-09-13 00:09","Data Hackers","Nubank e EBANX",1170,"Yes"
"null","2021-09-13 13:12","Data Hackers","Nubank e EBANX",1094601,"Yes"
"null","2021-09-13 13:39","Data Hackers","Nubank e EBANX",1384631,"Yes"
"null","2021-09-14 00:43","Data Hackers","Jornalismo de Dados no Estadão",1029,"Yes"
"null","2021-09-14 00:57","Data Hackers","Como criar um time de Data Science",151,"Yes"
"null","2021-09-14 00:57","Data Hackers","O que um Engenheiro de Dados faz?",0,"Yes"
"null","2021-09-14 00:58","Data Hackers","Como criar um time de Data Science",1158,"Yes"
"null","2021-09-14 11:42","Data Hackers","Jornalismo de Dados no Estadão",2585492,"Yes"
"null","2021-09-14 11:50","Data Hackers","Jornalismo de Dados no Estadão",502700,"Yes"
"null","2021-09-15 13:07","Data Hackers","Kaggle",811,"Yes"
"null","2021-09-15 14:08","Data Hackers","Kaggle",3568090,"Yes"
"null","2021-09-15 14:09","Data Hackers","Kaggle",70579,"Yes"
"null","2021-09-16 13:39","Data Hackers","Carreira em Data Science — Data Hackers Podcast 11",1416,"Yes"
"null","2021-09-16 14:41","Data Hackers","Carreira em Data Science — Data Hackers Podcast 11",4169258,"Yes"
"null","2021-09-17 01:28","Data Hackers","Aprendizado e o futuro da educação",2783,"Yes"
"null","2021-09-17 02:33","Data Hackers","Aprendizado e o futuro da educação",3928143,"Yes"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-19 00:38","Blue Öyster Cult","Box in My Head",225181,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-19 00:52","Blue Öyster Cult","Tainted Blood",257654,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-19 00:57","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-19 01:02","Blue Öyster Cult","Edge of the World",292326,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-19 01:07","Blue Öyster Cult","The Machine",254907,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-19 01:11","Blue Öyster Cult","Train True",237228,"No"
"2prO2CskUEGM1sErj1tyyi","2021-09-19 01:15","Blue Öyster Cult","The Return of St. Cecilia",252882,"No"
"0d6toPSchGTRM7HOGGE8Sy","2021-09-19 01:20","Blue Öyster Cult","Stand and Fight",288506,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-19 01:24","Blue Öyster Cult","Florida Man",248635,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-19 01:30","Blue Öyster Cult","The Alchemist",360310,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-09-19 01:35","Blue Öyster Cult","Secret Road",324203,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-19 01:39","Blue Öyster Cult","There's a Crime",217243,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-19 01:42","Blue Öyster Cult","Fight",192410,"No"
"6N0AnkdDFZUetw8KAGHV7e","2021-09-19 15:42","Blue Öyster Cult","Godzilla",221400,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-19 15:46","Blue Öyster Cult","Florida Man",248635,"No"
"1Zd5KxenhiRD0OpIf9Dfmh","2021-09-19 15:50","Blue Öyster Cult","Death Valley Nights",248320,"No"
"25bhZC815VKJyXBF15UVje","2021-09-19 15:55","Blue Öyster Cult","O.D.'d On Life Itself",286786,"No"
"2PicnFqnuKd9EwHp2xQvcn","2021-09-19 15:59","Blue Öyster Cult","Sole Survivor",246640,"No"
"5KBdHzTROSlD3dACh91sZx","2021-09-19 16:03","Blue Öyster Cult","E.T.I.",222773,"No"
"4Nyx3c0IPFITNo42yodlrh","2021-09-19 16:09","Blue Öyster Cult","Black Blade",399106,"No"
"41E1dJP0U1tlgIsjmPLHhd","2021-09-19 16:13","Blue Öyster Cult","Eyes on Fire",236533,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-09-19 16:18","Blue Öyster Cult","Take Me Away",271680,"No"
"0M7oqERflkrJVHD3IAZqxo","2021-09-19 16:22","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640,"No"
"1lyzM8ksTZShD51uQVt8zW","2021-09-19 16:29","Blue Öyster Cult","This Ain't the Summer of Love",140933,"No"
"2KsnSzoJlmfT44jFOqRP1E","2021-09-19 16:32","Blue Öyster Cult","Screams",190133,"No"
"29PUsW4uzZI39YffXGKlUw","2021-09-19 16:37","Blue Öyster Cult","After Dark",265973,"No"
"2Qo5Bpb4Chv3KHhQn4dGWl","2021-09-19 16:42","Blue Öyster Cult","Nosferatu",321480,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-19 16:47","Blue Öyster Cult","Edge of the World",292326,"No"
"7vm7Bd52OsZmxk3yWulR2u","2021-09-19 16:51","Blue Öyster Cult","In Thee",230146,"No"
"0M7oqERflkrJVHD3IAZqxo","2021-09-19 16:56","Blue Öyster Cult","Cities On Flame",299116,"No"
"60TYdVs6TWIsAJ1MPRdv59","2021-09-19 16:59","Blue Öyster Cult","Then Came the Last Days of May",210546,"No"
"1BKoilGgL2OgmPKcYQ27vQ","2021-09-19 17:05","Blue Öyster Cult","Golden Age of Leather",352080,"No"
"4cOqjEZyN13voCKivT0ae2","2021-09-19 17:11","Blue Öyster Cult","Dominance and Submission",322173,"No"
"273lBFpxUCwisTpdnF9cVb","2021-09-19 17:15","Blue Öyster Cult","ME 262",285693,"No"
"2g02rt0UFudctbAnmJsm22","2021-09-19 17:22","Blue Öyster Cult","Astronomy",383973,"No"
"3OXc6xDxasnl4uj2jl1q4Y","2021-09-19 17:26","Blue Öyster Cult","Fire of Unknown Origin",251440,"No"
"1IYjr8q6ZmRxVlTVtBTvQn","2021-09-19 17:39","Blue Öyster Cult","Fallen Angel",194906,"No"
"1mKM34k8n1nLeMF1yt9EKS","2021-09-19 17:43","Blue Öyster Cult","The Red & the Black",263226,"No"
"4dxvxIJyRionBTOIo3v8yH","2021-09-19 17:46","Blue Öyster Cult","She's as Beautiful as a Foot",176240,"No"
"0ZulY8etRzj54NLYOYX7jy","2021-09-19 17:46","Blue Öyster Cult","Sinful Love",9416,"No"
"1BKoilGgL2OgmPKcYQ27vQ","2021-09-19 17:52","Blue Öyster Cult","Golden Age of Leather",352080,"No"
"25bhZC815VKJyXBF15UVje","2021-09-19 17:57","Blue Öyster Cult","O.D.'d On Life Itself",286786,"No"
"2g02rt0UFudctbAnmJsm22","2021-09-19 18:03","Blue Öyster Cult","Astronomy",383973,"No"
"4dxvxIJyRionBTOIo3v8yH","2021-09-19 18:09","Blue Öyster Cult","She's as Beautiful as a Foot",176240,"No"
"29PUsW4uzZI39YffXGKlUw","2021-09-19 18:13","Blue Öyster Cult","After Dark",265973,"No"
"5I35lj0wrL3et6tRaq7gSy","2021-09-19 18:20","Blue Öyster Cult","Born To Be Wild",378276,"No"
"6N0AnkdDFZUetw8KAGHV7e","2021-09-19 22:17","Blue Öyster Cult","Godzilla",2260,"No"
"1DV0f9SWOku3899QQ8ux93","2021-09-19 22:17","Blue Öyster Cult","Tattoo Vampire",13060,"No"
"5I35lj0wrL3et6tRaq7gSy","2021-09-19 22:23","Blue Öyster Cult","Born To Be Wild",380565,"No"
"1IYjr8q6ZmRxVlTVtBTvQn","2021-09-19 22:26","Blue Öyster Cult","Fallen Angel",194906,"No"
"0DcEV14d8zZykcFQ6PI2KQ","2021-09-19 22:31","Blue Öyster Cult","Joan Crawford",294266,"No"
"273lBFpxUCwisTpdnF9cVb","2021-09-19 22:36","Blue Öyster Cult","ME 262",285693,"No"
"6N0AnkdDFZUetw8KAGHV7e","2021-09-19 22:40","Blue Öyster Cult","Godzilla",221400,"No"
"2PicnFqnuKd9EwHp2xQvcn","2021-09-19 22:44","Blue Öyster Cult","Sole Survivor",246640,"No"
"1Zd5KxenhiRD0OpIf9Dfmh","2021-09-19 22:48","Blue Öyster Cult","Death Valley Nights",248320,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-19 22:52","Blue Öyster Cult","Florida Man",248635,"No"
"5KBdHzTROSlD3dACh91sZx","2021-09-19 22:56","Blue Öyster Cult","E.T.I.",222773,"No"
"1mKM34k8n1nLeMF1yt9EKS","2021-09-19 23:00","Blue Öyster Cult","The Red & the Black",263226,"No"
"0ZulY8etRzj54NLYOYX7jy","2021-09-19 23:04","Blue Öyster Cult","Sinful Love",208693,"No"
"4cOqjEZyN13voCKivT0ae2","2021-09-19 23:06","Blue Öyster Cult","Dominance and Submission",103598,"No"
"null","2021-09-20 01:29","Data Hackers","As maiores tretas e polêmicas no mundo de Dados",1416,"Yes"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-20 01:34","Blue Öyster Cult","Box in My Head",224995,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-20 01:34","Blue Öyster Cult","Tainted Blood",566,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-20 01:40","Blue Öyster Cult","Nightmare Epiphany",329770,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-20 01:44","Blue Öyster Cult","Edge of the World",292090,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-20 01:45","Blue Öyster Cult","The Machine",9428,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-20 01:51","Blue Öyster Cult","The Alchemist",359800,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-09-20 01:56","Blue Öyster Cult","Secret Road",324050,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-20 02:00","Blue Öyster Cult","There's a Crime",217170,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-20 02:03","Blue Öyster Cult","Fight",186219,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-20 02:07","Blue Öyster Cult","Train True",237156,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-20 16:42","Blue Öyster Cult","Box in My Head",225181,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-20 16:43","Blue Öyster Cult","Train True",6778,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-20 16:56","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-20 17:01","Blue Öyster Cult","Edge of the World",292326,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-20 17:05","Blue Öyster Cult","The Machine",254907,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-20 17:06","Blue Öyster Cult","Train True",7531,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-09-21 12:41","Blue Öyster Cult","That Was Me",198638,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-21 12:45","Blue Öyster Cult","Box in My Head",225181,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-21 12:49","Blue Öyster Cult","Tainted Blood",257654,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-21 12:56","Blue Öyster Cult","Nightmare Epiphany",116166,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-21 19:31","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-21 19:35","Blue Öyster Cult","Edge of the World",292326,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-21 19:40","Blue Öyster Cult","The Machine",254907,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-21 19:44","Blue Öyster Cult","Train True",237228,"No"
"2prO2CskUEGM1sErj1tyyi","2021-09-21 19:48","Blue Öyster Cult","The Return of St. Cecilia",252882,"No"
"0d6toPSchGTRM7HOGGE8Sy","2021-09-21 19:53","Blue Öyster Cult","Stand and Fight",288506,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-21 19:57","Blue Öyster Cult","Florida Man",248635,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-21 20:03","Blue Öyster Cult","The Alchemist",360310,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-09-21 20:09","Blue Öyster Cult","Secret Road",324203,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-21 20:12","Blue Öyster Cult","There's a Crime",217243,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-21 20:16","Blue Öyster Cult","Fight",192410,"No"
"6POxVhw9vbWKn4vXrLo3St","2021-09-21 22:15","Rush","Finding My Way",305933,"No"
"4ssrDczLOdo1veDL3LgHwI","2021-09-21 22:18","Rush","Need Some Love",139640,"No"
"11KIDPIj4gFZ43Q6szqAfB","2021-09-21 22:22","Rush","Take A Friend",264066,"No"
"1q8VMNy2RTTl7dZhVIU6hk","2021-09-22 02:22","Rush","Here Again",163430,"No"
"2Qo5Bpb4Chv3KHhQn4dGWl","2021-09-22 21:16","Blue Öyster Cult","Nosferatu",321326,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-09-22 21:57","Blue Öyster Cult","Take Me Away",0,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-22 22:00","Blue Öyster Cult","Fight",191606,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-23 12:00","Blue Öyster Cult","Edge of the World",22217,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-23 12:20","Blue Öyster Cult","Edge of the World",269435,"No"
"273lBFpxUCwisTpdnF9cVb","2021-09-23 12:20","Blue Öyster Cult","ME 262",299,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-23 12:21","Blue Öyster Cult","Edge of the World",3389,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-23 12:21","Blue Öyster Cult","Nightmare Epiphany",18,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-23 12:24","Blue Öyster Cult","Box in My Head",224973,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-23 15:23","Blue Öyster Cult","Florida Man",199922,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-23 15:28","Blue Öyster Cult","Florida Man",48643,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-23 15:31","Blue Öyster Cult","Fight",192220,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-23 15:37","Blue Öyster Cult","The Alchemist",359790,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-23 15:42","Blue Öyster Cult","Tainted Blood",257591,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-24 11:43","Blue Öyster Cult","There's a Crime",149299,"No"
"6QRQd3I52HHXy59OWAqKNa","2021-09-24 11:49","Rush","The Enemy Within",288164,"No"
"71PeEU6DLw7b2UvKuilQ0e","2021-09-24 11:56","Rush","The Weapon",461983,"No"
"6cbBAD1AAYVaQR1cx89AZX","2021-09-24 12:01","Rush","Witch Hunt",279987,"No"
"2l1AraumK6y3VUwi8Bw7iJ","2021-09-25 21:02","Rush","New World Man",12224,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-09-25 21:06","Blue Öyster Cult","That Was Me",198590,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-25 21:10","Blue Öyster Cult","Box in My Head",224920,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-25 21:14","Blue Öyster Cult","Tainted Blood",257576,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-25 21:19","Blue Öyster Cult","Nightmare Epiphany",329959,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-25 21:24","Blue Öyster Cult","Edge of the World",292093,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-25 21:29","Blue Öyster Cult","The Machine",254690,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-25 21:33","Blue Öyster Cult","Train True",237200,"No"
"2prO2CskUEGM1sErj1tyyi","2021-09-25 21:37","Blue Öyster Cult","The Return of St. Cecilia",252800,"No"
"0d6toPSchGTRM7HOGGE8Sy","2021-09-25 21:42","Blue Öyster Cult","Stand and Fight",288478,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-25 21:46","Blue Öyster Cult","Florida Man",248530,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-25 21:52","Blue Öyster Cult","The Alchemist",359919,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-09-25 21:57","Blue Öyster Cult","Secret Road",324013,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-25 22:01","Blue Öyster Cult","There's a Crime",217079,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-25 22:04","Blue Öyster Cult","Fight",192260,"No"
"1Zd5KxenhiRD0OpIf9Dfmh","2021-09-25 22:14","Blue Öyster Cult","Death Valley Nights",248320,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-25 22:20","Blue Öyster Cult","The Alchemist",359954,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-09-25 22:25","Blue Öyster Cult","Take Me Away",271600,"No"
"59ENhfT8TIFjB30TUVG4PA","2021-09-25 22:28","Blue Öyster Cult","Transmaniacon MC",199996,"No"
"5KBdHzTROSlD3dACh91sZx","2021-09-25 22:32","Blue Öyster Cult","E.T.I.",222590,"No"
"0ZulY8etRzj54NLYOYX7jy","2021-09-25 22:35","Blue Öyster Cult","Sinful Love",208478,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-25 22:40","Blue Öyster Cult","Tainted Blood",257620,"No"
"1bPUK3zBMK73QXmCLzqffn","2021-09-25 22:44","Blue Öyster Cult","Veteran of the Psychic Wars",289399,"No"
"0M7oqERflkrJVHD3IAZqxo","2021-09-25 22:45","Blue Öyster Cult","Cities On Flame",42818,"No"
"1P37l3UBUo49cqATq6Qccz","2021-09-27 12:36","Blue Öyster Cult","Redeemed",21798,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-09-27 12:39","Blue Öyster Cult","That Was Me",198557,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-09-27 12:43","Blue Öyster Cult","Box in My Head",225063,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-09-27 12:47","Blue Öyster Cult","Tainted Blood",257587,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-09-27 12:53","Blue Öyster Cult","Nightmare Epiphany",329818,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-09-27 12:58","Blue Öyster Cult","Edge of the World",292276,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-09-27 13:02","Blue Öyster Cult","The Machine",254759,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-09-27 13:06","Blue Öyster Cult","Train True",237051,"No"
"2prO2CskUEGM1sErj1tyyi","2021-09-27 13:10","Blue Öyster Cult","The Return of St. Cecilia",252832,"No"
"0d6toPSchGTRM7HOGGE8Sy","2021-09-27 13:15","Blue Öyster Cult","Stand and Fight",288228,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-09-27 13:19","Blue Öyster Cult","Florida Man",248514,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-09-27 13:25","Blue Öyster Cult","The Alchemist",359984,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-09-27 13:31","Blue Öyster Cult","Secret Road",324144,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-09-27 13:34","Blue Öyster Cult","There's a Crime",216958,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-09-27 13:38","Blue Öyster Cult","Fight",192365,"No"
"6hyjl7z58fwPpx8273ilOC","2021-09-27 13:54","Queen","Play The Game",237320,"No"
"6cFZ4PLC19taNlpl9pbGMf","2021-09-27 14:02","Queen","Somebody To Love",473138,"No"
"6hvpwZPS3x3XSv57qYWiUR","2021-09-27 14:04","Queen","Killer Queen",119714,"No"
"4LdDKiaHx5B1VCocUY2ppn","2021-09-27 14:06","Queen","I'm In Love With My Car",123096,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-09-27 14:11","Queen","Get Down, Make Love",285836,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-09-27 14:15","Queen","Save Me",254528,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-09-27 14:21","Queen","Now I'm Here",331499,"No"
"6GT9NVRrfjQFJvanUnBP5W","2021-09-27 14:24","Queen","Dragon Attack",191748,"No"
